shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901806,33.964951,-118.180923,179,5198.88133482
p_901806,33.964962,-118.181038,180,5209.57975133
p_901806,33.9651870269317,-118.180998697227,181,5234.80306346
p_901806,33.9652337024931,-118.181466506953,182,5278.34805408
p_901806,33.9652337204117,-118.181466493108,183,5278.35041788
p_901806,33.9653321727226,-118.182382484206,184,5363.7099121
p_901806,33.9651109635589,-118.182412356545,185,5388.40165856
p_901806,33.965149,-118.1828,186,5424.4762112
p_901806,33.965233,-118.183571,187,5496.34049862
p_901806,33.96526,-118.183846,188,5521.93249803
p_901806,33.965298,-118.184204,189,5555.28710059
p_901806,33.965351,-118.1847,190,5601.50398937
p_901806,33.965382,-118.184982,191,5627.79291922
p_901806,33.965408,-118.185249,192,5652.63760783
p_901806,33.965446,-118.185608,193,5686.08383686
p_901806,33.965462,-118.185745,194,5698.86944781
p_901806,33.965527,-118.186333,195,5753.68984474
p_901806,33.965591,-118.186951,196,5811.24614695
p_901806,33.965931,-118.187042,197,5849.88596096
p_901806,33.965946,-118.187042,198,5851.54978752
p_901806,33.966064,-118.187073,199,5864.94846266
p_901806,33.966167,-118.187035,200,5876.9010175
p_901806,33.966732,-118.187164,201,5940.69577927
p_901806,33.96677,-118.187256,202,5950.18590802
p_901806,33.967022,-118.187325,203,5978.85639738
p_901806,33.967175,-118.187363,204,5996.18700519
p_901806,33.967274,-118.187386,205,6007.37210573
p_901806,33.967476,-118.187439,206,6030.30746989
p_901806,33.967594,-118.187469,207,6043.68667985
p_901806,33.96796,-118.187561,208,6085.1648866
p_901806,33.968193,-118.187614,209,6111.46974054
p_901806,33.968422,-118.18766,210,6137.22413835
p_901806,33.968552,-118.18763,211,6151.90810245
p_901806,33.968929,-118.187721,212,6194.56294059
p_901806,33.969013,-118.187805,213,6206.69063397
p_901806,33.969395,-118.187904,214,6250.03933127
p_901806,33.969479,-118.187866,215,6259.99663358
p_901806,33.969627,-118.187897,216,6276.66118184
p_901806,33.969662,-118.187965,217,6284.04803838
p_901806,33.969803,-118.187996,218,6299.948254
p_901806,33.969952,-118.188026,219,6316.70654511
p_901806,33.969994,-118.188034,220,6321.42356421
p_901806,33.970306,-118.188087,221,6356.3760826
p_901806,33.970371,-118.188622,222,6406.34203585
p_901806,33.970383,-118.188736,223,6416.96130655
p_901806,33.970402,-118.188896,224,6431.89743341
p_901806,33.970409,-118.18895,225,6436.94798267
p_901806,33.970417,-118.188995,226,6441.20035695
p_901806,33.970436,-118.189156,227,6456.22797582
p_901806,33.970455,-118.189323,228,6471.80480609
p_901806,33.970478,-118.189499,229,6488.26901447
p_901806,33.970528,-118.189964,230,6531.59918788
p_901806,33.970558,-118.190285,231,6561.45098768
p_901806,33.970581,-118.190468,232,6578.55457317
p_901806,33.970688,-118.19149,233,6673.74709304
p_901806,33.970703,-118.191635,234,6687.25038285
p_901806,33.970737,-118.191986,235,6719.90706143
p_901806,33.970798,-118.19268,236,6784.39997688
p_901806,33.970802,-118.192726,237,6788.67422144
p_901806,33.970875,-118.193359,238,6847.7315074
p_901806,33.970879,-118.193382,239,6849.90289576
p_901806,33.970894,-118.193535,240,6864.14014377
p_901806,33.970924,-118.193802,241,6889.03865767
p_901806,33.970959,-118.194115,242,6918.22429964
p_901806,33.9709772350496,-118.194265764277,243,6932.30341167
p_901806,33.9709773297145,-118.194266056132,244,6932.33235563
p_901806,33.970989,-118.194382,245,6943.12535627
p_901806,33.971001,-118.194489,246,6953.10306971
p_901806,33.971024,-118.19471,247,6973.68576148
p_901806,33.971027,-118.194763,248,6978.59510772
p_901806,33.971039,-118.194847,249,6986.4713505
p_901806,33.971058,-118.195007,250,7001.40736499
p_901806,33.971058,-118.19503,251,7003.53293543
p_901806,33.971073,-118.195183,252,7017.77015403
p_901806,33.9711,-118.195412,253,7039.14429359
p_901806,33.971111,-118.195534,254,7050.48488115
p_901806,33.97113,-118.195686,255,7064.68933513
p_901806,33.971142,-118.195816,256,7076.7769285
p_901806,33.971199,-118.196312,257,7123.04924133
p_901806,33.97121,-118.196419,258,7133.0127398
p_901806,33.971249,-118.196785,259,7167.11247877
p_901806,33.971298,-118.19725,260,7210.42820988
p_901806,33.971329,-118.197533,261,7236.80696624
p_901806,33.97134,-118.197655,262,7248.14752376
p_901806,33.971359,-118.197845,263,7265.83254884
p_901806,33.971443,-118.198715,264,7346.77231855
p_901806,33.971447,-118.198746,265,7349.67135842
p_901806,33.971466,-118.198936,266,7367.35636166
p_901806,33.971851,-118.198883,267,7410.34125339
p_901806,33.971897,-118.198875,268,7415.4969442
p_901806,33.972401,-118.198814,269,7471.6850819
p_901806,33.973309,-118.198654,270,7573.4817623
p_901806,33.973747,-118.198593,271,7622.39151026
p_901806,33.973919,-118.198563,272,7641.67046155
p_901806,33.974117,-118.19854,273,7663.73561233
p_901806,33.974319,-118.198509,274,7686.32423979
p_901806,33.974499,-118.198479,275,7706.48174636
p_901806,33.975052,-118.198395,276,7768.31080616
p_901806,33.975578,-118.198318,277,7827.08805574
p_901806,33.9757383192159,-118.199852179928,278,7969.97426215
p_901806,33.9757381747805,-118.199851982129,279,7969.99856829
p_901806,33.975746,-118.199928,280,7977.07687947
p_901806,33.975845,-118.200798,281,8058.22091786
