shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901560,34.0369454848786,-118.086867021578,126,9360.76076520999
p_901560,34.0369875636954,-118.086640218921,127,9382.21858953999
p_901560,34.0369779929687,-118.08664054087,128,9383.28061999
p_901560,34.0370365416199,-118.086439300981,129,9402.96618151999
p_901560,34.0372510689382,-118.08552042482,130,9491.09289845999
p_901560,34.0374267016105,-118.084690414022,131,9570.17683845999
p_901560,34.0374888034317,-118.084276607197,132,9609.00543167999
p_901560,34.0374763500801,-118.083864099163,133,9647.12318947999
p_901560,34.0374482426265,-118.083649470962,134,9667.1865852
p_901560,34.0374613229523,-118.083501094903,135,9680.96486280999
p_901560,34.0374360343292,-118.083250644538,136,9704.26199781
p_901560,34.0375659654945,-118.083228545976,137,9718.81811515999
p_901560,34.0376427032725,-118.083178034976,138,9728.52432481999
p_901560,34.037713336846,-118.083035972793,139,9743.80447097
p_901560,34.0377682740292,-118.082763423862,140,9769.69992215
p_901560,34.0379981310916,-118.08110307867,141,9925.12791410999
p_901560,34.0380838904998,-118.080786457461,142,9955.87443214999
p_901560,34.0381958352187,-118.080510873014,143,9984.19069138999
p_901560,34.0384674871194,-118.079961505325,144,10043.19526531
p_901560,34.0389067162246,-118.080239350459,145,10098.25872135
p_901560,34.0394554758546,-118.080666586631,146,10170.79581966
p_901560,34.0404021016221,-118.081409989681,147,10296.24688198
p_901560,34.0408123588657,-118.081850580107,148,10357.28879092
p_901560,34.0412771892155,-118.082588682622,149,10442.75109013
p_901560,34.0416215760486,-118.083365393575,150,10524.01138464
p_901560,34.0420299455086,-118.084373755161,151,10627.55674773
p_901560,34.0423837386554,-118.085207243229,152,10713.948078
p_901560,34.042778931391,-118.086124761431,153,10809.33928754
p_901560,34.0514853896387,-118.086173992817,154,11775.0985225
p_901560,34.051488750958,-118.086175157545,155,11775.48656967
p_901560,34.0517316965408,-118.086177274683,156,11802.43560887
p_901560,34.0517392543687,-118.086965779699,157,11875.2421109
p_901560,34.0517407891362,-118.088676128637,158,12033.156558
p_901560,34.051758718618,-118.08976953807,159,12134.12924526
p_901560,34.0518844535162,-118.090432042855,160,12196.86728827
p_901560,34.0526578391682,-118.090455186155,161,12282.68040795
p_901560,34.0537641494864,-118.090533822359,162,12405.61063433
p_901560,34.0539657012164,-118.090537889939,163,12427.97058324
p_901560,34.0540285576021,-118.090927243884,164,12464.58809882
p_901560,34.0542664899529,-118.092340675994,165,12597.72690925
p_901560,34.055086255025,-118.097344978854,166,13068.61499795
p_901560,34.0554219840058,-118.099318297127,167,13254.56859387
p_901560,34.0554175369587,-118.10098637448,168,13408.57420308
p_901560,34.0554008538504,-118.103699440595,169,13659.06421186
p_901560,34.0624620021453,-118.103722956069,170,14442.3141566
p_901560,34.0624501853771,-118.10372174816,171,14443.62964881
p_901560,34.0625707971167,-118.103719889786,172,14457.00942693
p_901560,34.0625950366243,-118.102242340171,173,14593.43884257
p_901560,34.0626110894283,-118.100382455114,174,14765.14700687
p_901560,34.0626297454244,-118.098449699922,175,14943.58505107
p_901560,34.0626110894405,-118.096173080131,176,15153.76581017
p_901560,34.0626074150901,-118.09450513277,177,15307.74616536
p_901560,34.0626066868832,-118.093543778034,178,15396.49554307
p_901560,34.0625917313091,-118.092033024781,179,15535.97356037
p_901560,34.0625871526471,-118.091713794665,180,15565.44829441
p_901560,34.0625703166359,-118.090824432281,181,15647.57278426
p_901560,34.0625732799336,-118.090815769098,182,15648.43745633
p_901560,34.0626531060656,-118.090514554488,183,15677.62041314
p_901560,34.0626641434974,-118.088935698032,184,15823.38068563
p_901560,34.0626595726034,-118.08821054567,185,15890.32641978
p_901560,34.062674617392,-118.086303745878,186,16066.36415465
p_901560,34.0626748818068,-118.084175308952,187,16262.85481434
p_901560,34.0626636476903,-118.0819552395,188,16467.80850242
p_901560,34.0639566139732,-118.082008144066,189,16611.3120201
p_901560,34.0682180882061,-118.08210756251,190,17084.09908457
p_901560,34.0699582875069,-118.082061608538,191,17277.1749213
p_901560,34.0700574330792,-118.082001145205,192,17289.50772034
p_901560,34.0703425477825,-118.081955220142,193,17321.41654641
p_901560,34.0712324810216,-118.081855502091,194,17420.55943046
p_901560,34.0716971196834,-118.081817760941,195,17472.21646783
