,trip_id,stop_sequence,stop_id,route_code
23757,10602000160729-JUNE23,53,16770,602.0
23758,10602000160708-JUNE23,53,16770,602.0
23759,60233001502252-JUNE23,53,10607,233.0
23760,60233001502021-JUNE23,53,10607,233.0
23761,60233001501832-JUNE23,53,10607,233.0
23762,60233001501722-JUNE23,53,10607,233.0
23763,10602000160621-JUNE23,53,16770,602.0
23764,10602000160531-JUNE23,53,16770,602.0
23765,10066004262041-JUNE23,53,145000,66.0
23766,10066004262143-JUNE23,53,145000,66.0
23767,10066004262243-JUNE23,53,145000,66.0
23768,10066004262343-JUNE23,53,145000,66.0
23769,10066004262443-JUNE23,53,145000,66.0
23770,10111004131237-JUNE23,53,30004,111.0
23771,10111004131257-JUNE23,53,30004,111.0
23772,10111004131317-JUNE23,53,30004,111.0
23773,10111004131820-JUNE23,53,30004,111.0
23774,10602000161813-JUNE23,53,16770,602.0
23775,10602000161727-JUNE23,53,16770,602.0
23776,10602000161641-JUNE23,53,16770,602.0
23777,10602000161556-JUNE23,53,16770,602.0
23778,10602000161506-JUNE23,53,16770,602.0
23779,10602000161501-JUNE23,53,16770,602.0
23780,10602000161425-JUNE23,53,16770,602.0
23781,10602000161342-JUNE23,53,16770,602.0
23782,10602000161257-JUNE23,53,16770,602.0
23783,10602000161212-JUNE23,53,16770,602.0
23784,10602000161128-JUNE23,53,16770,602.0
23785,10111004132431-JUNE23,53,30004,111.0
23786,10111004131759-JUNE23,53,30004,111.0
23787,10111004131337-JUNE23,53,30004,111.0
23788,10111004131738-JUNE23,53,30004,111.0
23789,10111004131718-JUNE23,53,30004,111.0
23790,10111004131657-JUNE23,53,30004,111.0
23791,10111004131637-JUNE23,53,30004,111.0
23792,10111004131617-JUNE23,53,30004,111.0
23793,10111004131557-JUNE23,53,30004,111.0
23794,10111004131537-JUNE23,53,30004,111.0
23795,10111004131517-JUNE23,53,30004,111.0
23796,10111004131457-JUNE23,53,30004,111.0
23797,10111004131437-JUNE23,53,30004,111.0
23798,10111004131417-JUNE23,53,30004,111.0
23799,10111004131357-JUNE23,53,30004,111.0
23800,60207003011350-JUNE23,53,14147,207.0
23801,60207003011232-JUNE23,53,14147,207.0
23802,10207003012340-JUNE23,53,14147,207.0
23803,10207003010557-JUNE23,53,14147,207.0
23804,10207003011255-JUNE23,53,14147,207.0
23805,10207003011240-JUNE23,53,14147,207.0
23806,10207003011225-JUNE23,53,14147,207.0
23807,10207003011210-JUNE23,53,14147,207.0
23808,10207003011155-JUNE23,53,14147,207.0
23809,10207003011141-JUNE23,53,14147,207.0
23810,10207003011127-JUNE23,53,14147,207.0
23811,10207003011112-JUNE23,53,14147,207.0
23812,10207003011057-JUNE23,53,14147,207.0
23813,10207003011042-JUNE23,53,14147,207.0
23814,10207003011028-JUNE23,53,14147,207.0
23815,10207003011013-JUNE23,53,14147,207.0
23816,10207003010959-JUNE23,53,14147,207.0
23817,10207003010945-JUNE23,53,14147,207.0
23818,10207003010931-JUNE23,53,14147,207.0
23819,10207003010916-JUNE23,53,14147,207.0
23820,10207003010902-JUNE23,53,14147,207.0
23821,10207003010848-JUNE23,53,14147,207.0
23822,10207003010832-JUNE23,53,14147,207.0
23823,10207003010820-JUNE23,53,14147,207.0
23824,10207003010808-JUNE23,53,14147,207.0
23825,10207003010756-JUNE23,53,14147,207.0
23826,10207003010744-JUNE23,53,14147,207.0
23827,10207003010726-JUNE23,53,14147,207.0
23828,10207003010708-JUNE23,53,14147,207.0
23829,10207003010652-JUNE23,53,14147,207.0
23830,10207003010634-JUNE23,53,14147,207.0
23831,10207003011310-JUNE23,53,14147,207.0
23832,10207003011325-JUNE23,53,14147,207.0
23833,10207003011346-JUNE23,53,14147,207.0
23834,10207003011733-JUNE23,53,14147,207.0
23835,10207003012249-JUNE23,53,14147,207.0
23836,10207003012204-JUNE23,53,14147,207.0
23837,10207003012026-JUNE23,53,14147,207.0
23838,10207003012000-JUNE23,53,14147,207.0
23839,10207003011935-JUNE23,53,14147,207.0
23840,10207003011911-JUNE23,53,14147,207.0
23841,10207003011850-JUNE23,53,14147,207.0
23842,10207003011841-JUNE23,53,14147,207.0
23843,10207003011824-JUNE23,53,14147,207.0
23844,10207003011816-JUNE23,53,14147,207.0
23845,10207003011759-JUNE23,53,14147,207.0
23846,10207003011750-JUNE23,53,14147,207.0
23847,10207003011725-JUNE23,53,14147,207.0
23848,10207003011410-JUNE23,53,14147,207.0
23849,10207003011713-JUNE23,53,14147,207.0
23850,10207003011707-JUNE23,53,14147,207.0
23851,10207003011655-JUNE23,53,14147,207.0
23852,10207003011649-JUNE23,53,14147,207.0
23853,10207003011637-JUNE23,53,14147,207.0
23854,10207003011619-JUNE23,53,14147,207.0
23855,10207003011601-JUNE23,53,14147,207.0
23856,10207003011543-JUNE23,53,14147,207.0
23857,10207003011526-JUNE23,53,14147,207.0
23858,10207003011508-JUNE23,53,14147,207.0
23859,10207003011451-JUNE23,53,14147,207.0
23860,10207003011433-JUNE23,53,14147,207.0
23861,10207003010616-JUNE23,53,14147,207.0
23862,10207003010532-JUNE23,53,14147,207.0
23863,60207003011152-JUNE23,53,14147,207.0
23864,10207003010506-JUNE23,53,14147,207.0
23865,70111004010949-JUNE23,53,1975,111.0
23866,70111004011016-JUNE23,53,1975,111.0
23867,70111004011045-JUNE23,53,1975,111.0
23868,70111004011113-JUNE23,53,1975,111.0
23869,70111004011143-JUNE23,53,1975,111.0
23870,70111004011631-JUNE23,53,1975,111.0
23871,70111004130651-JUNE23,53,30004,111.0
23872,70111004132431-JUNE23,53,30004,111.0
23873,10055002852015-JUNE23,53,13974,55.0
23874,10055002852123-JUNE23,53,13974,55.0
23875,10055002852223-JUNE23,53,13974,55.0
23876,10055002852323-JUNE23,53,13974,55.0
23877,10055002852423-JUNE23,53,13974,55.0
23878,10055002852523-JUNE23,53,13974,55.0
23879,10055002852623-JUNE23,53,13974,55.0
23880,10055002852723-JUNE23,53,13974,55.0
23881,10055002852823-JUNE23,53,13974,55.0
23882,60207003010657-JUNE23,53,14147,207.0
23883,60207003010717-JUNE23,53,14147,207.0
23884,60207003010738-JUNE23,53,14147,207.0
23885,60207003010759-JUNE23,53,14147,207.0
23886,60207003010820-JUNE23,53,14147,207.0
23887,60207003010859-JUNE23,53,14147,207.0
23888,60207003010935-JUNE23,53,14147,207.0
23889,60207003011012-JUNE23,53,14147,207.0
23890,60207003011031-JUNE23,53,14147,207.0
23891,60207003011113-JUNE23,53,14147,207.0
23892,70111004010801-JUNE23,53,1975,111.0
23893,60267001000601-JUNE23,53,11957,267.0
23894,60267001000701-JUNE23,53,11957,267.0
23895,60267001010800-JUNE23,53,30020,267.0
23896,10267001011617-JUNE23,53,30020,267.0
23897,60267001011900-JUNE23,53,30020,267.0
23898,60267001011800-JUNE23,53,30020,267.0
23899,60267001011700-JUNE23,53,30020,267.0
23900,60267001011600-JUNE23,53,30020,267.0
23901,60267001011500-JUNE23,53,30020,267.0
23902,60267001011400-JUNE23,53,30020,267.0
23903,60267001011300-JUNE23,53,30020,267.0
23904,60267001011200-JUNE23,53,30020,267.0
23905,60267001011100-JUNE23,53,30020,267.0
23906,60267001011000-JUNE23,53,30020,267.0
23907,60267001010900-JUNE23,53,30020,267.0
23908,60267001010700-JUNE23,53,30020,267.0
23909,60267001000801-JUNE23,53,11957,267.0
23910,60267001010600-JUNE23,53,30020,267.0
23911,60267001001901-JUNE23,53,11957,267.0
23912,60267001001801-JUNE23,53,11957,267.0
23913,60267001001701-JUNE23,53,11957,267.0
23914,60267001001601-JUNE23,53,11957,267.0
23915,60267001001501-JUNE23,53,11957,267.0
23916,60267001001401-JUNE23,53,11957,267.0
23917,60267001001301-JUNE23,53,11957,267.0
23918,60267001001201-JUNE23,53,11957,267.0
23919,60267001001101-JUNE23,53,11957,267.0
23920,60267001001001-JUNE23,53,11957,267.0
23921,60267001000901-JUNE23,53,11957,267.0
23922,10267001011647-JUNE23,53,30020,267.0
23923,70207003012340-JUNE23,53,14147,207.0
23924,10267001011547-JUNE23,53,30020,267.0
23925,10233001730852-JUNE23,53,142066,233.0
23926,10267001001646-JUNE23,53,11957,267.0
23927,10267001001616-JUNE23,53,11957,267.0
23928,10267001001546-JUNE23,53,11957,267.0
23929,10267001001516-JUNE23,53,11957,267.0
23930,10267001001446-JUNE23,53,11957,267.0
23931,10267001001416-JUNE23,53,11957,267.0
23932,10267001001346-JUNE23,53,11957,267.0
23933,10267001001316-JUNE23,53,11957,267.0
23934,10267001001246-JUNE23,53,11957,267.0
23935,10233001730832-JUNE23,53,142066,233.0
23936,10267001001746-JUNE23,53,11957,267.0
23937,10233001730812-JUNE23,53,142066,233.0
23938,10233001730753-JUNE23,53,142066,233.0
23939,10233001730733-JUNE23,53,142066,233.0
23940,10233001730714-JUNE23,53,142066,233.0
23941,10233001730654-JUNE23,53,142066,233.0
23942,10233001730616-JUNE23,53,142066,233.0
23943,10233001730557-JUNE23,53,142066,233.0
23944,10233001730538-JUNE23,53,142066,233.0
23945,10233001730515-JUNE23,53,142066,233.0
23946,10267001001716-JUNE23,53,11957,267.0
23947,10267001001816-JUNE23,53,11957,267.0
23948,10267001001146-JUNE23,53,11957,267.0
23949,10267001010952-JUNE23,53,30020,267.0
23950,10233001730951-JUNE23,53,142066,233.0
23951,10233001730933-JUNE23,53,142066,233.0
23952,10233001730913-JUNE23,53,142066,233.0
23953,10267001011247-JUNE23,53,30020,267.0
23954,10267001011217-JUNE23,53,30020,267.0
23955,10267001011148-JUNE23,53,30020,267.0
23956,10267001011119-JUNE23,53,30020,267.0
23957,10267001011049-JUNE23,53,30020,267.0
23958,10267001011019-JUNE23,53,30020,267.0
23959,10267001010922-JUNE23,53,30020,267.0
23960,10267001001846-JUNE23,53,11957,267.0
23961,10267001010853-JUNE23,53,30020,267.0
23962,10267001010823-JUNE23,53,30020,267.0
23963,10267001010753-JUNE23,53,30020,267.0
23964,10267001010723-JUNE23,53,30020,267.0
23965,10267001010654-JUNE23,53,30020,267.0
23966,10267001010626-JUNE23,53,30020,267.0
23967,10267001010557-JUNE23,53,30020,267.0
23968,10267001002009-JUNE23,53,11957,267.0
23969,10267001001916-JUNE23,53,11957,267.0
23970,10267001001216-JUNE23,53,11957,267.0
23971,10267001001116-JUNE23,53,11957,267.0
23972,70233001501722-JUNE23,53,10607,233.0
23973,70602000161645-JUNE23,53,16770,602.0
23974,70602000161000-JUNE23,53,16770,602.0
23975,70602000161045-JUNE23,53,16770,602.0
23976,70602000161130-JUNE23,53,16770,602.0
23977,70602000161215-JUNE23,53,16770,602.0
23978,70602000161300-JUNE23,53,16770,602.0
23979,70602000161345-JUNE23,53,16770,602.0
23980,70602000161430-JUNE23,53,16770,602.0
23981,70602000161515-JUNE23,53,16770,602.0
23982,70602000161600-JUNE23,53,16770,602.0
23983,70602000161730-JUNE23,53,16770,602.0
23984,70602000160831-JUNE23,53,16770,602.0
23985,70602000161815-JUNE23,53,16770,602.0
23986,70602000161900-JUNE23,53,16770,602.0
23987,70602000161945-JUNE23,53,16770,602.0
23988,70602000162036-JUNE23,53,16770,602.0
23989,70602000162131-JUNE23,53,16770,602.0
23990,70602000162226-JUNE23,53,16770,602.0
23991,70602000162323-JUNE23,53,16770,602.0
23992,70233001502252-JUNE23,53,10607,233.0
23993,70233001502021-JUNE23,53,10607,233.0
23994,70602000160916-JUNE23,53,16770,602.0
23995,70602000160746-JUNE23,53,16770,602.0
23996,10267001001046-JUNE23,53,11957,267.0
23997,10267001000546-JUNE23,53,11957,267.0
23998,10267001001016-JUNE23,53,11957,267.0
23999,10267001000946-JUNE23,53,11957,267.0
24000,10267001000916-JUNE23,53,11957,267.0
24001,10267001000846-JUNE23,53,11957,267.0
24002,10267001000816-JUNE23,53,11957,267.0
24003,10267001000746-JUNE23,53,11957,267.0
24004,10267001000716-JUNE23,53,11957,267.0
24005,10267001000646-JUNE23,53,11957,267.0
24006,10267001000616-JUNE23,53,11957,267.0
24007,60055002852823-JUNE23,53,13974,55.0
24008,70602000160701-JUNE23,53,16770,602.0
24009,60055002852723-JUNE23,53,13974,55.0
24010,60055002852623-JUNE23,53,13974,55.0
24011,60055002852523-JUNE23,53,13974,55.0
24012,60055002852423-JUNE23,53,13974,55.0
24013,60055002852323-JUNE23,53,13974,55.0
24014,60055002852223-JUNE23,53,13974,55.0
24015,60055002852123-JUNE23,53,13974,55.0
24016,70602000160532-JUNE23,53,16770,602.0
24017,70602000160616-JUNE23,53,16770,602.0
24018,10233001731010-JUNE23,53,142066,233.0
24019,10233001731029-JUNE23,53,142066,233.0
24020,10233001731048-JUNE23,53,142066,233.0
24021,70233001730809-JUNE23,53,142066,233.0
24022,70233001731139-JUNE23,53,142066,233.0
24023,70233001731115-JUNE23,53,142066,233.0
24024,70233001731051-JUNE23,53,142066,233.0
24025,70233001731028-JUNE23,53,142066,233.0
24026,70233001731004-JUNE23,53,142066,233.0
24027,70233001730942-JUNE23,53,142066,233.0
24028,70233001730920-JUNE23,53,142066,233.0
24029,70233001730856-JUNE23,53,142066,233.0
24030,70233001730833-JUNE23,53,142066,233.0
24031,70267001001101-JUNE23,53,11957,267.0
24032,70233001731227-JUNE23,53,142066,233.0
24033,70267001001201-JUNE23,53,11957,267.0
24034,70267001001301-JUNE23,53,11957,267.0
24035,70267001001401-JUNE23,53,11957,267.0
24036,70267001001501-JUNE23,53,11957,267.0
24037,70267001001601-JUNE23,53,11957,267.0
24038,70267001001701-JUNE23,53,11957,267.0
24039,70267001001801-JUNE23,53,11957,267.0
24040,70267001001901-JUNE23,53,11957,267.0
24041,70267001010600-JUNE23,53,30020,267.0
24042,70233001731203-JUNE23,53,142066,233.0
24043,70233001731251-JUNE23,53,142066,233.0
24044,10233001731108-JUNE23,53,142066,233.0
24045,70233001731912-JUNE23,53,142066,233.0
24046,70267001001001-JUNE23,53,11957,267.0
24047,70267001000901-JUNE23,53,11957,267.0
24048,70267001000801-JUNE23,53,11957,267.0
24049,70267001000701-JUNE23,53,11957,267.0
24050,70267001000601-JUNE23,53,11957,267.0
24051,10267001011517-JUNE23,53,30020,267.0
24052,70233001732222-JUNE23,53,142066,233.0
24053,70233001732120-JUNE23,53,142066,233.0
24054,70233001731931-JUNE23,53,142066,233.0
24055,70233001731753-JUNE23,53,142066,233.0
24056,70233001731315-JUNE23,53,142066,233.0
24057,70233001731654-JUNE23,53,142066,233.0
24058,70233001731630-JUNE23,53,142066,233.0
24059,70233001731605-JUNE23,53,142066,233.0
24060,70233001731541-JUNE23,53,142066,233.0
24061,70233001731517-JUNE23,53,142066,233.0
24062,70233001731452-JUNE23,53,142066,233.0
24063,70233001731428-JUNE23,53,142066,233.0
24064,70233001731404-JUNE23,53,142066,233.0
24065,70233001731339-JUNE23,53,142066,233.0
24066,70267001010700-JUNE23,53,30020,267.0
24067,70267001010800-JUNE23,53,30020,267.0
24068,70267001010900-JUNE23,53,30020,267.0
24069,10233001731444-JUNE23,53,142066,233.0
24070,10233001731747-JUNE23,53,142066,233.0
24071,10233001731725-JUNE23,53,142066,233.0
24072,10233001731705-JUNE23,53,142066,233.0
24073,10233001731644-JUNE23,53,142066,233.0
24074,10233001731624-JUNE23,53,142066,233.0
24075,10233001731604-JUNE23,53,142066,233.0
24076,10233001731544-JUNE23,53,142066,233.0
24077,10233001731524-JUNE23,53,142066,233.0
24078,10233001731504-JUNE23,53,142066,233.0
24079,10233001731424-JUNE23,53,142066,233.0
24080,70267001011000-JUNE23,53,30020,267.0
24081,10233001731404-JUNE23,53,142066,233.0
24082,10233001731344-JUNE23,53,142066,233.0
24083,10233001731324-JUNE23,53,142066,233.0
24084,10233001731304-JUNE23,53,142066,233.0
24085,10233001731244-JUNE23,53,142066,233.0
24086,10233001731224-JUNE23,53,142066,233.0
24087,10233001731204-JUNE23,53,142066,233.0
24088,10233001731146-JUNE23,53,142066,233.0
24089,10233001731127-JUNE23,53,142066,233.0
24090,10233001731808-JUNE23,53,142066,233.0
24091,10233001731830-JUNE23,53,142066,233.0
24092,10233001731851-JUNE23,53,142066,233.0
24093,10233001731913-JUNE23,53,142066,233.0
24094,70267001011100-JUNE23,53,30020,267.0
24095,70267001011200-JUNE23,53,30020,267.0
24096,70267001011300-JUNE23,53,30020,267.0
24097,70267001011400-JUNE23,53,30020,267.0
24098,70267001011500-JUNE23,53,30020,267.0
24099,70267001011600-JUNE23,53,30020,267.0
24100,70267001011700-JUNE23,53,30020,267.0
24101,70267001011800-JUNE23,53,30020,267.0
24102,70267001011900-JUNE23,53,30020,267.0
24103,70233001730746-JUNE23,53,142066,233.0
24104,70233001730723-JUNE23,53,142066,233.0
24105,70233001730700-JUNE23,53,142066,233.0
24106,70233001730634-JUNE23,53,142066,233.0
24107,70233001730607-JUNE23,53,142066,233.0
24108,10233001732222-JUNE23,53,142066,233.0
24109,10233001732120-JUNE23,53,142066,233.0
24110,10233001732022-JUNE23,53,142066,233.0
24111,10233001731939-JUNE23,53,142066,233.0
24112,10233001731925-JUNE23,53,142066,233.0
24113,70233001501832-JUNE23,53,10607,233.0
24114,10233001730635-JUNE23,53,142066,233.0
24115,10267001011447-JUNE23,53,30020,267.0
24116,60055002852016-JUNE23,53,13974,55.0
24117,10267001011317-JUNE23,53,30020,267.0
24118,10267001011347-JUNE23,53,30020,267.0
24119,10267001011417-JUNE23,53,30020,267.0
24120,10150001970907-JUNE23,52,703,150.0
24121,10150001970827-JUNE23,52,703,150.0
24122,10150001970808-JUNE23,52,703,150.0
24123,10150001970748-JUNE23,52,703,150.0
24124,10150001970707-JUNE23,52,703,150.0
24125,10150001970649-JUNE23,52,703,150.0
24126,10150001970629-JUNE23,52,703,150.0
24127,10150001970612-JUNE23,52,703,150.0
24128,10150001970553-JUNE23,52,703,150.0
24129,10150001970535-JUNE23,52,703,150.0
24130,60078004981818-JUNE23,52,138,78.0
24131,10150001970510-JUNE23,52,703,150.0
24132,60166001202042-JUNE23,52,4143,166.0
24133,60166001210636-JUNE23,52,176101,166.0
24134,70078004981818-JUNE23,52,138,78.0
24135,70078004981737-JUNE23,52,138,78.0
24136,70078004981656-JUNE23,52,138,78.0
24137,70078004981616-JUNE23,52,138,78.0
24138,70078004981536-JUNE23,52,138,78.0
24139,70078004981456-JUNE23,52,138,78.0
24140,70078004981416-JUNE23,52,138,78.0
24141,70078004981336-JUNE23,52,138,78.0
24142,70078004981256-JUNE23,52,138,78.0
24143,70078004981216-JUNE23,52,138,78.0
24144,10150001970847-JUNE23,52,703,150.0
24145,70150001970544-JUNE23,52,703,150.0
24146,10150001970926-JUNE23,52,703,150.0
24147,10078004980629-JUNE23,52,138,78.0
24148,10150001971026-JUNE23,52,703,150.0
24149,70150001971238-JUNE23,52,703,150.0
24150,70150001971208-JUNE23,52,703,150.0
24151,70150001971138-JUNE23,52,703,150.0
24152,70150001971108-JUNE23,52,703,150.0
24153,70150001971040-JUNE23,52,703,150.0
24154,70150001971010-JUNE23,52,703,150.0
24155,70150001970940-JUNE23,52,703,150.0
24156,70150001970910-JUNE23,52,703,150.0
24157,10078004980649-JUNE23,52,138,78.0
24158,10078004980610-JUNE23,52,138,78.0
24159,70150001970513-JUNE23,52,703,150.0
24160,10078004980550-JUNE23,52,138,78.0
24161,70150001970840-JUNE23,52,703,150.0
24162,10150001971006-JUNE23,52,703,150.0
24163,10150001970946-JUNE23,52,703,150.0
24164,70150001970810-JUNE23,52,703,150.0
24165,70150001970741-JUNE23,52,703,150.0
24166,70150001970711-JUNE23,52,703,150.0
24167,70150001970643-JUNE23,52,703,150.0
24168,70150001970614-JUNE23,52,703,150.0
24169,70078004981057-JUNE23,52,138,78.0
24170,70078004981136-JUNE23,52,138,78.0
24171,70078004980858-JUNE23,52,138,78.0
24172,70078004981017-JUNE23,52,138,78.0
24173,60078004981616-JUNE23,52,138,78.0
24174,10078004981124-JUNE23,52,138,78.0
24175,10078004981806-JUNE23,52,138,78.0
24176,10078004981832-JUNE23,52,138,78.0
24177,10164000621539-JUNE23,52,30003,164.0
24178,10165002011253-JUNE23,52,30003,165.0
24179,10165002011255-JUNE23,52,30003,165.0
24180,10165002011350-JUNE23,52,30003,165.0
24181,10165002011519-JUNE23,52,30003,165.0
24182,60078004981737-JUNE23,52,138,78.0
24183,60078004981656-JUNE23,52,138,78.0
24184,60078004981536-JUNE23,52,138,78.0
24185,10078004981204-JUNE23,52,138,78.0
24186,60078004981456-JUNE23,52,138,78.0
24187,60078004981416-JUNE23,52,138,78.0
24188,60078004981336-JUNE23,52,138,78.0
24189,60078004981256-JUNE23,52,138,78.0
24190,60078004981216-JUNE23,52,138,78.0
24191,60078004981136-JUNE23,52,138,78.0
24192,60078004981057-JUNE23,52,138,78.0
24193,60078004981017-JUNE23,52,138,78.0
24194,60078004980858-JUNE23,52,138,78.0
24195,60078004980938-JUNE23,52,138,78.0
24196,10078004981144-JUNE23,52,138,78.0
24197,10078004981224-JUNE23,52,138,78.0
24198,70078004980938-JUNE23,52,138,78.0
24199,10078004981745-JUNE23,52,138,78.0
24200,10150001971106-JUNE23,52,703,150.0
24201,70078004980818-JUNE23,52,138,78.0
24202,70078004980739-JUNE23,52,138,78.0
24203,70166001202043-JUNE23,52,4143,166.0
24204,10111004170606-JUNE23,52,30004,111.0
24205,60078004980739-JUNE23,52,138,78.0
24206,60078004980818-JUNE23,52,138,78.0
24207,10078004981644-JUNE23,52,138,78.0
24208,10078004981704-JUNE23,52,138,78.0
24209,10078004981724-JUNE23,52,138,78.0
24210,10078004981624-JUNE23,52,138,78.0
24211,10078004981244-JUNE23,52,138,78.0
24212,10078004981604-JUNE23,52,138,78.0
24213,10078004981544-JUNE23,52,138,78.0
24214,10078004981524-JUNE23,52,138,78.0
24215,10078004981504-JUNE23,52,138,78.0
24216,10078004981444-JUNE23,52,138,78.0
24217,10078004981424-JUNE23,52,138,78.0
24218,10078004981404-JUNE23,52,138,78.0
24219,10078004981344-JUNE23,52,138,78.0
24220,10078004981324-JUNE23,52,138,78.0
24221,10078004981304-JUNE23,52,138,78.0
24222,10150001971046-JUNE23,52,703,150.0
24223,10150001970728-JUNE23,52,703,150.0
24224,10150001971126-JUNE23,52,703,150.0
24225,60150001971208-JUNE23,52,703,150.0
24226,60150001970810-JUNE23,52,703,150.0
24227,60150001970840-JUNE23,52,703,150.0
24228,60150001970910-JUNE23,52,703,150.0
24229,10150001971704-JUNE23,52,703,150.0
24230,60150001970940-JUNE23,52,703,150.0
24231,10150001971724-JUNE23,52,703,150.0
24232,10150001971744-JUNE23,52,703,150.0
24233,60150001971010-JUNE23,52,703,150.0
24234,60150001971040-JUNE23,52,703,150.0
24235,60150001971108-JUNE23,52,703,150.0
24236,60150001971138-JUNE23,52,703,150.0
24237,60150001971238-JUNE23,52,703,150.0
24238,10150001971825-JUNE23,52,703,150.0
24239,60150001971308-JUNE23,52,703,150.0
24240,60150001971338-JUNE23,52,703,150.0
24241,60150001971408-JUNE23,52,703,150.0
24242,60150001971438-JUNE23,52,703,150.0
24243,70150001971940-JUNE23,52,703,150.0
24244,70150001971839-JUNE23,52,703,150.0
24245,70150001971809-JUNE23,52,703,150.0
24246,60150001971508-JUNE23,52,703,150.0
24247,60150001971538-JUNE23,52,703,150.0
24248,60150001971608-JUNE23,52,703,150.0
24249,60150001971638-JUNE23,52,703,150.0
24250,60150001970741-JUNE23,52,703,150.0
24251,60150001970711-JUNE23,52,703,150.0
24252,10078004980708-JUNE23,52,138,78.0
24253,10150001971146-JUNE23,52,703,150.0
24254,70150001972111-JUNE23,52,703,150.0
24255,70150001972041-JUNE23,52,703,150.0
24256,70150001972010-JUNE23,52,703,150.0
24257,10078004981105-JUNE23,52,138,78.0
24258,10078004981045-JUNE23,52,138,78.0
24259,10078004981025-JUNE23,52,138,78.0
24260,70150001972207-JUNE23,52,703,150.0
24261,70150001972254-JUNE23,52,703,150.0
24262,10166001222043-JUNE23,52,2255,166.0
24263,10166001210520-JUNE23,52,176101,166.0
24264,60150001970643-JUNE23,52,703,150.0
24265,60150001970614-JUNE23,52,703,150.0
24266,10078004981005-JUNE23,52,138,78.0
24267,10078004980946-JUNE23,52,138,78.0
24268,10078004980926-JUNE23,52,138,78.0
24269,10078004980906-JUNE23,52,138,78.0
24270,60150001970544-JUNE23,52,703,150.0
24271,10078004980846-JUNE23,52,138,78.0
24272,10078004980826-JUNE23,52,138,78.0
24273,10078004980806-JUNE23,52,138,78.0
24274,10078004980747-JUNE23,52,138,78.0
24275,10078004980727-JUNE23,52,138,78.0
24276,60150001970513-JUNE23,52,703,150.0
24277,10150001971804-JUNE23,52,703,150.0
24278,70150001971910-JUNE23,52,703,150.0
24279,10150001971846-JUNE23,52,703,150.0
24280,60150001972254-JUNE23,52,703,150.0
24281,10150001971624-JUNE23,52,703,150.0
24282,60150001971708-JUNE23,52,703,150.0
24283,10150001971604-JUNE23,52,703,150.0
24284,10150001971544-JUNE23,52,703,150.0
24285,10150001971524-JUNE23,52,703,150.0
24286,10150001971504-JUNE23,52,703,150.0
24287,10150001971445-JUNE23,52,703,150.0
24288,10150001971425-JUNE23,52,703,150.0
24289,10150001971405-JUNE23,52,703,150.0
24290,10150001971345-JUNE23,52,703,150.0
24291,10150001971325-JUNE23,52,703,150.0
24292,70150001971738-JUNE23,52,703,150.0
24293,70150001971708-JUNE23,52,703,150.0
24294,70150001971638-JUNE23,52,703,150.0
24295,70150001971608-JUNE23,52,703,150.0
24296,70150001971538-JUNE23,52,703,150.0
24297,70150001971508-JUNE23,52,703,150.0
24298,10150001971305-JUNE23,52,703,150.0
24299,70150001971438-JUNE23,52,703,150.0
24300,70150001971408-JUNE23,52,703,150.0
24301,70150001971338-JUNE23,52,703,150.0
24302,70150001971308-JUNE23,52,703,150.0
24303,10150001971245-JUNE23,52,703,150.0
24304,10150001971225-JUNE23,52,703,150.0
24305,10150001971205-JUNE23,52,703,150.0
24306,10150001971644-JUNE23,52,703,150.0
24307,70150001972141-JUNE23,52,703,150.0
24308,60150001972207-JUNE23,52,703,150.0
24309,10150001972252-JUNE23,52,703,150.0
24310,60150001971738-JUNE23,52,703,150.0
24311,10150001971906-JUNE23,52,703,150.0
24312,10150001971928-JUNE23,52,703,150.0
24313,60150001971809-JUNE23,52,703,150.0
24314,60150001971839-JUNE23,52,703,150.0
24315,60150001971910-JUNE23,52,703,150.0
24316,60150001971940-JUNE23,52,703,150.0
24317,60150001972010-JUNE23,52,703,150.0
24318,60150001972041-JUNE23,52,703,150.0
24319,60150001972111-JUNE23,52,703,150.0
24320,10150001972002-JUNE23,52,703,150.0
24321,10150001972032-JUNE23,52,703,150.0
24322,10150001972106-JUNE23,52,703,150.0
24323,10150001972141-JUNE23,52,703,150.0
24324,10150001972207-JUNE23,52,703,150.0
24325,60150001972141-JUNE23,52,703,150.0
24326,10230000832037-JUNE23,51,30015,230.0
24327,60128000291710-JUNE23,51,597,128.0
24328,10055002882212-JUNE23,51,30007,55.0
24329,60128000291329-JUNE23,51,597,128.0
24330,60128000291424-JUNE23,51,597,128.0
24331,60128000291520-JUNE23,51,597,128.0
24332,10055002882112-JUNE23,51,30007,55.0
24333,10055002882712-JUNE23,51,30007,55.0
24334,10055002882612-JUNE23,51,30007,55.0
24335,60111004201636-JUNE23,51,3100,111.0
24336,60111004201709-JUNE23,51,3100,111.0
24337,60128000291807-JUNE23,51,597,128.0
24338,10230000832128-JUNE23,51,30015,230.0
24339,60128000291903-JUNE23,51,597,128.0
24340,60128000291952-JUNE23,51,597,128.0
24341,10055002882312-JUNE23,51,30007,55.0
24342,10055002882412-JUNE23,51,30007,55.0
24343,10055002882512-JUNE23,51,30007,55.0
24344,10230000831952-JUNE23,51,30015,230.0
24345,10055002880509-JUNE23,51,30007,55.0
24346,10230000831914-JUNE23,51,30015,230.0
