shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_914785,33.978431,-118.219081,172,5810.30982701
p_914785,33.978384,-118.219079,173,5815.52643573
p_914785,33.977645,-118.219049,174,5897.5446508
p_914785,33.97689,-118.219031,175,5981.3072596
p_914785,33.976015,-118.219009,176,6078.38526559
p_914785,33.975589,-118.218998,177,6125.6489485
p_914785,33.975276,-118.218987,178,6160.38239468
p_914785,33.974762,-118.218985,179,6217.39656877
p_914785,33.974517,-118.218985,180,6244.57244113
p_914785,33.974177,-118.218995,181,6282.29721548
p_914785,33.973969,-118.218994,182,6305.36915946
p_914785,33.973884,-118.218994,183,6314.79752225
p_914785,33.973807,-118.218993,184,6323.33900954
p_914785,33.973732,-118.218993,185,6331.65815296
p_914785,33.973564,-118.218975,186,6350.36712987
p_914785,33.973616,-118.219474,187,6396.84072493
p_914785,33.973637,-118.219672,188,6415.28623457
p_914785,33.973666,-118.219948,189,6440.99434695
p_914785,33.973686,-118.220136,190,6458.50910542
p_914785,33.973732,-118.220581,191,6499.94832577
p_914785,33.973795,-118.22118,192,6555.74316456
p_914785,33.97386,-118.221828,193,6616.0593314
p_914785,33.97388,-118.222023,194,6634.21591701
p_914785,33.973898,-118.222204,195,6651.06141847
p_914785,33.973922,-118.222443,196,6673.30798588
p_914785,33.974213,-118.222447,197,6705.58838048
p_914785,33.974728,-118.222454,198,6762.71683442
p_914785,33.975187,-118.22246,199,6813.63302116
p_914785,33.97622,-118.222474,200,6928.22269633
p_914785,33.976417,-118.222481,201,6950.0838947
p_914785,33.976914,-118.222483,202,7005.21242091
p_914785,33.976913,-118.222676,203,7023.04785173
p_914785,33.97691,-118.223056,204,7058.16514236
p_914785,33.976908,-118.223214,205,7072.76757227
p_914785,33.976908,-118.223229,206,7074.15371893
p_914785,33.976903,-118.22383,207,7129.69476591
p_914785,33.976901,-118.22444,208,7186.06517063
p_914785,33.976899,-118.225181,209,7254.54118147
p_914785,33.976901,-118.225889,210,7319.96768612
p_914785,33.976901,-118.225948,211,7325.41986344
p_914785,33.976903,-118.22653,212,7379.20281521
p_914785,33.976909,-118.227116,213,7433.3590356
p_914785,33.976915,-118.227746,214,7491.5809966
p_914785,33.976913,-118.228367,215,7548.96789315
p_914785,33.976911,-118.228977,216,7605.33829127
p_914785,33.97691,-118.229612,217,7664.01860306
p_914785,33.97691,-118.230503,218,7746.35571282
p_914785,33.976909,-118.23091,219,7783.96665513
p_914785,33.976908,-118.23153,220,7841.26082417
p_914785,33.97691,-118.232142,221,7897.8160424
p_914785,33.976912,-118.232769,222,7955.75739551
p_914785,33.976914,-118.233375,223,8011.75815676
p_914785,33.976914,-118.233555,224,8028.39191553
p_914785,33.976915,-118.233652,225,8037.35634954
p_914785,33.976915,-118.234642,226,8128.84202169
p_914785,33.976916,-118.234786,227,8142.14949076
p_914785,33.977064,-118.234819,228,8158.8467796
p_914785,33.977792,-118.234983,229,8241.00780282
p_914785,33.978141,-118.235062,230,8280.40190835
p_914785,33.978386,-118.235117,231,8308.04897474
p_914785,33.978704,-118.235188,232,8343.9271663
p_914785,33.978974,-118.235249,233,8374.40196508
p_914785,33.979506,-118.235369,234,8434.44531048
p_914785,33.979499,-118.235455,235,8442.43015119
p_914785,33.979462,-118.235674,236,8463.07924938
p_914785,33.97945,-118.235747,237,8469.95503072
p_914785,33.979772,-118.235818,238,8506.26951053
p_914785,33.979826,-118.23583,239,8512.36107752
p_914785,33.98039,-118.235955,240,8575.97850614
p_914785,33.980383,-118.236869,241,8660.44117173
p_914785,33.98038,-118.237253,242,8695.92664339
p_914785,33.980382,-118.237888,243,8754.60488528
p_914785,33.980386,-118.238692,244,8828.90064738
p_914785,33.980387,-118.238986,245,8856.06824187
p_914785,33.980898,-118.238988,246,8912.74970376
p_914785,33.981186,-118.238989,247,8944.69538596
p_914785,33.982003,-118.239008,248,9035.33570905
p_914785,33.982016,-118.237781,249,9148.7249025
p_914785,33.982016,-118.237721,250,9154.26915753
p_914785,33.982015,-118.237655,251,9160.36884674
p_914785,33.982014,-118.237551,252,9169.97952909
p_914785,33.982008,-118.237428,253,9181.36472139
p_914785,33.982007,-118.237406,254,9183.40063901
p_914785,33.981983,-118.237249,255,9198.15033885
p_914785,33.981948,-118.237077,256,9214.51116604
p_914785,33.981869,-118.236811,257,9240.60603642
p_914785,33.981691,-118.236228,258,9297.98202668
p_914785,33.981623,-118.236138,259,9309.20945378
p_914785,33.981601,-118.235907,260,9330.6939745
p_914785,33.981596,-118.235856,261,9335.43913694
p_914785,33.981585,-118.235676,262,9352.11667812
p_914785,33.981621,-118.235621,263,9358.58003235
p_914785,33.981621,-118.235546,264,9365.5103832
p_914785,33.98162,-118.235266,265,9391.38393096
p_914785,33.981631,-118.234882,266,9426.88829734
