shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_910590,33.966063,-118.187074,207,4370.880693
p_910590,33.966168,-118.187033,208,4383.12839769
p_910590,33.966732,-118.187167,209,4446.90231945
p_910590,33.966772,-118.187257,210,4456.32955493
p_910590,33.967023,-118.187323,211,4484.83128982
p_910590,33.967176,-118.187364,212,4502.22020322
p_910590,33.967275,-118.187388,213,4513.42323516
p_910590,33.967476,-118.187438,214,4536.19236437
p_910590,33.967595,-118.187468,215,4549.68010781
p_910590,33.96772,-118.187499,216,4563.83824231
p_910590,33.967722,-118.187499,217,4564.06008592
p_910590,33.967959,-118.187558,218,4590.90810419
p_910590,33.967938,-118.187349,219,4610.36371995
p_910590,33.9679,-118.18698,220,4644.7260128
p_910590,33.967883,-118.186812,221,4660.36658105
p_910590,33.967757,-118.185562,222,4776.73343774
p_910590,33.967726,-118.185261,223,4804.76347816
p_910590,33.96769,-118.184904,224,4837.99808723
p_910590,33.967656,-118.184565,225,4869.55455714
p_910590,33.96762,-118.184208,226,4902.78919304
p_910590,33.967602,-118.184033,227,4919.08543643
p_910590,33.967589,-118.18391,228,4930.54417088
p_910590,33.967569,-118.183707,229,4949.43610939
p_910590,33.967547,-118.183494,230,4969.27222281
p_910590,33.967513,-118.183154,231,5000.92050424
p_910590,33.967498,-118.183006,232,5014.69948006
p_910590,33.967484,-118.18287,233,5027.3641621
p_910590,33.967477,-118.182804,234,5033.51310049
p_910590,33.967455,-118.182584,235,5053.99141536
p_910590,33.967447,-118.182508,236,5061.07116775
p_910590,33.967431,-118.182348,237,5075.96449229
p_910590,33.967426,-118.182301,238,5080.34349691
p_910590,33.967412,-118.182166,239,5092.91647192
p_910590,33.967397,-118.182011,240,5107.337882
p_910590,33.96738,-118.181839,241,5123.34558679
p_910590,33.967361,-118.181655,242,5140.48098168
p_910590,33.967344,-118.181488,243,5156.02990515
p_910590,33.96734,-118.181445,244,5160.02866174
p_910590,33.967322,-118.181272,245,5176.1415259
p_910590,33.967314,-118.181186,246,5184.13904129
p_910590,33.967288,-118.18093,247,5207.97372635
p_910590,33.967275,-118.1808,248,5220.07457452
p_910590,33.967255,-118.180606,249,5238.14081834
p_910590,33.967252,-118.180573,250,5241.20878565
p_910590,33.967236,-118.180422,251,5255.27663756
