shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_1425896,33.873112,-118.082013,200,7095.66210127
p_1425896,33.873111,-118.082119,201,7105.4700526
p_1425896,33.87311,-118.082233,202,7116.01813544
p_1425896,33.87311,-118.08237,203,7128.69363945
p_1425896,33.873005,-118.08237,204,7140.34024945
p_1425896,33.872786,-118.082366,205,7164.63456871
p_1425896,33.872499,-118.08236,206,7196.47347384
p_1425896,33.872265,-118.082356,207,7222.43141166
p_1425896,33.87209,-118.082353,208,7241.84441
p_1425896,33.871552,-118.082344,209,7301.5252188
p_1425896,33.871496,-118.082342,210,7307.73949834
p_1425896,33.871293,-118.082339,211,7330.25798237
p_1425896,33.8712,-118.082339,212,7340.57354819
p_1425896,33.870961,-118.082334,213,7367.08747868
p_1425896,33.870286,-118.082328,214,7441.96057143
p_1425896,33.869719,-118.082323,215,7504.85393568
p_1425896,33.869523,-118.082326,216,7526.59603416
p_1425896,33.86949,-118.082326,217,7530.25639519
p_1425896,33.869397,-118.082324,218,7540.57361768
p_1425896,33.868766,-118.082313,219,7610.57155238
p_1425896,33.868575,-118.082317,220,7631.76050803
p_1425896,33.868495,-118.082316,221,7640.63459151
p_1425896,33.868458,-118.082316,222,7644.73863198
p_1425896,33.867706,-118.082304,223,7728.1578658
p_1425896,33.867231,-118.082296,224,7780.85006278
p_1425896,33.866973,-118.082292,225,7809.46981292
p_1425896,33.866837,-118.08229,226,7824.55606584
p_1425896,33.866505,-118.082287,227,7861.38254542
p_1425896,33.866329,-118.082285,228,7880.90533822
p_1425896,33.866301,-118.082284,229,7884.01247553
p_1425896,33.866279,-118.082284,230,7886.45271494
p_1425896,33.865866,-118.082281,231,7932.26350328
p_1425896,33.865755,-118.082213,232,7946.09020933
p_1425896,33.865756,-118.081706,233,7993.00298039
p_1425896,33.865756,-118.081662,234,7997.07429428
p_1425896,33.865754,-118.081591,235,8003.64765893
p_1425896,33.865751,-118.081297,236,8030.85347435
p_1425896,33.86575,-118.080951,237,8062.86900054
p_1425896,33.865754,-118.080362,238,8117.37089731
p_1425896,33.865757,-118.079755,239,8173.53750915
p_1425896,33.865762,-118.079241,240,8221.10108937
p_1425896,33.865767,-118.078738,241,8267.64690915
p_1425896,33.865773,-118.078281,242,8309.93828565
p_1425896,33.865779,-118.077792,243,8355.19027141
p_1425896,33.865779,-118.076799,244,8447.072399
p_1425896,33.865791,-118.075756,245,8543.59019002
p_1425896,33.865792,-118.075493,246,8567.92578624
p_1425896,33.865792,-118.074665,247,8644.5404792
p_1425896,33.865808,-118.073559,248,8746.89384046
p_1425896,33.865811,-118.07313,249,8786.59052089
p_1425896,33.865812,-118.07306,250,8793.06855667
p_1425896,33.865814,-118.072723,251,8824.25188829
p_1425896,33.865816,-118.072528,252,8842.29656251
p_1425896,33.865817,-118.07245,253,8849.51473889
p_1425896,33.865702,-118.072446,254,8862.27590323
p_1425896,33.865427,-118.072439,255,8892.78576834
p_1425896,33.865336,-118.072436,256,8902.88330075
p_1425896,33.863888,-118.072414,257,9063.50827831
p_1425896,33.863318,-118.0724,258,9126.74590575
p_1425896,33.862887,-118.07239,259,9174.56134377
p_1425896,33.862809,-118.072388,260,9183.21507595
p_1425896,33.862501,-118.072386,261,9217.37890877
p_1425896,33.86207,-118.072381,262,9265.18762489
p_1425896,33.861173,-118.072372,263,9364.68625075
p_1425896,33.860947,-118.07237,264,9389.75482654
p_1425896,33.860879,-118.072369,265,9397.29794574
p_1425896,33.860409,-118.072362,266,9449.43430931
p_1425896,33.860072,-118.072356,267,9486.81842668
p_1425896,33.859899,-118.072349,268,9506.01849211
p_1425896,33.859453,-118.072343,269,9555.49186257
p_1425896,33.859328,-118.072341,270,9569.35807883
p_1425896,33.859125,-118.072339,271,9591.87556813
p_1425896,33.859047,-118.072338,272,9600.52781077
p_1425896,33.858956,-118.072337,273,9610.62194055
p_1425896,33.858782,-118.072334,274,9629.92398909
p_1425896,33.858684,-118.072333,275,9640.79452699
p_1425896,33.85868,-118.072333,276,9641.23820633
p_1425896,33.858529,-118.072332,277,9657.987357
p_1425896,33.858585,-118.07249,278,9673.87303918
p_1425896,33.858585,-118.072711,279,9694.32384801
