shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
p_901552,33.954838,-118.163841,152,6299.16092871
p_901552,33.954247,-118.163879,153,6364.80960787
p_901552,33.954033,-118.163895,154,6388.59284975
p_901552,33.953636,-118.163956,155,6432.98822715
p_901552,33.953453,-118.164001,156,6453.70867587
p_901552,33.953552,-118.163841,157,6472.12932155
p_901552,33.953648,-118.163689,158,6489.75872034
p_901552,33.953793,-118.163498,159,6513.64143477
p_901552,33.953911,-118.163322,160,6534.52155954001
p_901552,33.953995,-118.163193,161,6549.65422107001
p_901552,33.954403,-118.162628,162,6618.75992112
p_901552,33.95443,-118.162598,163,6622.84146209
p_901552,33.954689,-118.162285,164,6663.61385398
p_901552,33.954838,-118.162117,165,6686.29198875
p_901552,33.954948,-118.16198,166,6703.87707456
p_901552,33.955257,-118.161598,167,6753.08605312001
p_901552,33.955563,-118.161263,168,6799.03052911
p_901552,33.955837,-118.160965,169,6840.04795452001
p_901552,33.955956,-118.160828,170,6858.33973530001
p_901552,33.956085,-118.160675,171,6878.45800263001
p_901552,33.956146,-118.160599,172,6888.21147613001
p_901552,33.956326,-118.160385,173,6916.31670582001
p_901552,33.956699,-118.159981,174,6972.05042347
p_901552,33.957108,-118.159508,175,7035.05520597
p_901552,33.957386,-118.15918,176,7078.29888109001
p_901552,33.957626,-118.158905,177,7115.10629590001
p_901552,33.957806,-118.158699,178,7142.69587257001
p_901552,33.958012,-118.158463,179,7174.28617418001
p_901552,33.958225,-118.158218,180,7207.01254564001
p_901552,33.958649,-118.157738,181,7271.66748160001
p_901552,33.959286,-118.157005,182,7369.55806688001
p_901552,33.95982,-118.156387,183,7451.84561193001
p_901552,33.959705,-118.156197,184,7473.55085140001
p_901552,33.959641,-118.15609,185,7485.72478083001
p_901552,33.959419,-118.155724,186,7527.56690019001
p_901552,33.95937,-118.155579,187,7542.02923026
p_901552,33.959351,-118.155434,188,7555.59609295
p_901552,33.959316,-118.155228,189,7575.02818238
p_901552,33.959267,-118.154724,190,7621.92831353
p_901552,33.959068,-118.152847,191,7796.81607106
p_901552,33.959061,-118.152763,192,7804.61884198
p_901552,33.959049,-118.152481,193,7830.71780938
p_901552,33.959084,-118.152267,194,7850.87502382
p_901552,33.959167,-118.151993,195,7877.8220651
p_901552,33.959198,-118.151909,196,7886.31347028
p_901552,33.959309,-118.151588,197,7918.43639105
p_901552,33.959457,-118.151169,198,7960.49977653
p_901552,33.959808,-118.150215,199,8056.88939014
p_901552,33.960255,-118.148918,200,8186.61751235
p_901552,33.960327,-118.148712,201,8207.26473976
p_901552,33.960369,-118.148598,202,8218.78545248
p_901552,33.960464,-118.148323,203,8246.30079823
p_901552,33.960674,-118.147736,204,8305.34472444
p_901552,33.960815,-118.147339,205,8345.23244425
p_901552,33.961002,-118.146805,206,8398.76996568
p_901552,33.961105,-118.146774,207,8410.54870379
p_901552,33.961193,-118.146744,208,8420.69600293
p_901552,33.961239,-118.147125,209,8456.27832963
p_901552,33.961323,-118.147934,210,8531.62979649
p_901552,33.961338,-118.148071,211,8544.40108867
p_901552,33.961411,-118.14875,212,8607.67895498
p_901552,33.961437,-118.148994,213,8630.41468063
p_901552,33.961464,-118.149223,214,8651.79118274
p_901552,33.961578,-118.150261,215,8748.55955445
p_901552,33.961681,-118.150993,216,8817.17348067
p_901552,33.961693,-118.1511,217,8827.15226147
p_901552,33.961716,-118.151276,218,8843.61811713
p_901552,33.961784,-118.151955,219,8906.82713317001
p_901552,33.9618,-118.1521,220,8920.34592255
p_901552,33.961861,-118.152725,221,8978.50714414001
p_901552,33.961933,-118.153435,222,9044.61380521001
p_901552,33.961945,-118.153557,223,9055.96806356001
p_901552,33.961979,-118.153931,224,9090.74048723
p_901552,33.962006,-118.154091,225,9105.82884698
p_901552,33.96207,-118.154785,226,9170.36403481001
p_901552,33.962166,-118.155678,227,9253.58432966001
p_901552,33.962242,-118.156357,228,9316.90503438
p_901552,33.962337,-118.157234,229,9398.64435685001
p_901552,33.962528,-118.158974,230,9560.85411016001
p_901552,33.96254,-118.159088,231,9571.47434010001
p_901552,33.962566,-118.159348,232,9595.67735643001
p_901552,33.962593,-118.159569,233,9616.32173230001
p_901552,33.962685,-118.160446,234,9698.01849341001
p_901552,33.962719,-118.160767,235,9727.92570298001
p_901552,33.962753,-118.161064,236,9755.63381731001
p_901552,33.962791,-118.161552,237,9800.93377484001
p_901552,33.962811,-118.161819,238,9825.71077456001
p_901552,33.962841,-118.162231,239,9863.93500044001
p_901552,33.963684,-118.161339,240,9988.59597323001
p_901552,33.96413,-118.160866,241,10054.61505712
p_901552,33.964752,-118.160202,242,10146.95269183
p_901552,33.965092,-118.159805,243,10199.57008963
p_901552,33.965717,-118.159134,244,10292.5862549
p_901552,33.966171,-118.158646,245,10360.18910697
p_901552,33.966328,-118.158478,246,10383.52048759
p_901552,33.966805,-118.15799,247,10453.04439977
p_901552,33.967064,-118.157722,248,10490.97630955
p_901552,33.967167,-118.157646,249,10504.38769304
p_901552,33.967209,-118.158028,250,10539.99829538
p_901552,33.96722,-118.158157,251,10551.98278236
p_901552,33.967335,-118.159233,252,10652.24170108
p_901552,33.967461,-118.160477,253,10768.05863683
p_901552,33.967476,-118.160629,254,10782.2046639
p_901552,33.967602,-118.161896,255,10900.13181425
p_901552,33.96764,-118.162292,256,10936.97198786
p_901552,33.96767,-118.162605,257,10966.09015008
p_901552,33.967747,-118.163284,258,11029.42171297
p_901552,33.967777,-118.163628,259,11061.38775561
p_901552,33.9678,-118.163887,260,11085.46001428
p_901552,33.967823,-118.16407,261,11102.56413945
p_901552,33.967865,-118.164444,262,11137.44160499
p_901552,33.967896,-118.164696,263,11160.9838031
p_901552,33.968552,-118.164597,264,11234.3214889
p_901552,33.969009,-118.164536,265,11285.32528198
